POPID,pop_loc,population,Elderly_pe,accessibility_score,Lon,Lat,geometry_type,x,y,geometry_coordinates
3693,"121.451777,31.276194",96.542908,0.15757,1.7488029030144612,121.451777,31.276194,Point,121.451777,31.276194,"[121.451777, 31.276194]"
3694,"121.452676,31.276194",72.181648,0.15757,1.7341275221683723,121.452676,31.276194,Point,121.452676,31.276194,"[121.452676, 31.276194]"
3695,"121.453574,31.276194",105.11966,0.15757,1.7530395462973711,121.453574,31.276194,Point,121.453574,31.276194,"[121.453574, 31.276194]"
3696,"121.454472,31.276194",122.81749,0.15757,1.7157728914394597,121.454472,31.276194,Point,121.454472,31.276194,"[121.454472, 31.276194]"
3697,"121.455371,31.276194",132.77654,0.15757,1.2901718310575612,121.455371,31.276194,Point,121.455371,31.276194,"[121.455371, 31.276194]"
3698,"121.456269,31.276194",143.06081,0.15757,1.4396441992726505,121.456269,31.276194,Point,121.456269,31.276194,"[121.456269, 31.276194]"
3699,"121.457167,31.276194",114.76359,0.15757,0.884600941534545,121.457167,31.276194,Point,121.457167,31.276194,"[121.457167, 31.276194]"
3700,"121.458065,31.276194",146.67477,0.15757,0.9970379908411299,121.458065,31.276194,Point,121.458065,31.276194,"[121.458065, 31.276194]"
3701,"121.458964,31.276194",562.23621,0.15757,0.9626178634792204,121.458964,31.276194,Point,121.458964,31.276194,"[121.458964, 31.276194]"
3702,"121.459862,31.276194",460.65308,0.15757,0.645533522217912,121.459862,31.276194,Point,121.459862,31.276194,"[121.459862, 31.276194]"
3703,"121.46076,31.276194",440.30954,0.15757,0.5160749962977302,121.46076,31.276194,Point,121.46076,31.276194,"[121.46076, 31.276194]"
3704,"121.461659,31.276194",424.15823,0.15757,0.21685937831427776,121.461659,31.276194,Point,121.461659,31.276194,"[121.461659, 31.276194]"
3705,"121.462557,31.276194",432.22464,0.15757,0.2837494930042226,121.462557,31.276194,Point,121.462557,31.276194,"[121.462557, 31.276194]"
3706,"121.463455,31.276194",302.64709,0.15757,0.195361556641676,121.463455,31.276194,Point,121.463455,31.276194,"[121.463455, 31.276194]"
3707,"121.464354,31.276194",294.07214,0.17504,0.0,121.464354,31.276194,Point,121.464354,31.276194,"[121.464354, 31.276194]"
3708,"121.465252,31.276194",314.17471,0.17504,0.008939230055217847,121.465252,31.276194,Point,121.465252,31.276194,"[121.465252, 31.276194]"
3709,"121.46615,31.276194",344.81082,0.17504,0.03260550254776802,121.46615,31.276194,Point,121.46615,31.276194,"[121.46615, 31.276194]"
3710,"121.467049,31.276194",415.16208,0.17504,0.0,121.467049,31.276194,Point,121.467049,31.276194,"[121.467049, 31.276194]"
3711,"121.467947,31.276194",538.27155,0.17504,0.0,121.467947,31.276194,Point,121.467947,31.276194,"[121.467947, 31.276194]"
3712,"121.468845,31.276194",534.50116,0.17504,0.0,121.468845,31.276194,Point,121.468845,31.276194,"[121.468845, 31.276194]"
3713,"121.469744,31.276194",500.57654,0.17504,0.0,121.469744,31.276194,Point,121.469744,31.276194,"[121.469744, 31.276194]"
3714,"121.470642,31.276194",421.34534,0.17504,0.07891584284209412,121.470642,31.276194,Point,121.470642,31.276194,"[121.470642, 31.276194]"
3715,"121.47154,31.276194",487.07077,0.17504,0.09541769125369315,121.47154,31.276194,Point,121.47154,31.276194,"[121.47154, 31.276194]"
3716,"121.472439,31.276194",511.4642,0.17504,0.2940953410849,121.472439,31.276194,Point,121.472439,31.276194,"[121.472439, 31.276194]"
3717,"121.473337,31.276194",508.2504,0.17504,0.38839777360261335,121.473337,31.276194,Point,121.473337,31.276194,"[121.473337, 31.276194]"
3718,"121.474235,31.276194",509.89417,0.17504,0.647024398617657,121.474235,31.276194,Point,121.474235,31.276194,"[121.474235, 31.276194]"
3719,"121.475133,31.276194",336.92108,0.17504,1.3143979461853603,121.475133,31.276194,Point,121.475133,31.276194,"[121.475133, 31.276194]"
3720,"121.476032,31.276194",377.49976,0.17504,2.1771544482547114,121.476032,31.276194,Point,121.476032,31.276194,"[121.476032, 31.276194]"
3721,"121.47693,31.276194",286.69296,0.17504,2.940638472207045,121.47693,31.276194,Point,121.47693,31.276194,"[121.47693, 31.276194]"
3722,"121.477828,31.276194",355.68787,0.17504,3.4345184450960846,121.477828,31.276194,Point,121.477828,31.276194,"[121.477828, 31.276194]"
3723,"121.478727,31.276194",249.41693,0.17504,3.526707531901196,121.478727,31.276194,Point,121.478727,31.276194,"[121.478727, 31.276194]"
3724,"121.479625,31.276194",326.33603,0.17504,3.90937973236926,121.479625,31.276194,Point,121.479625,31.276194,"[121.479625, 31.276194]"
3725,"121.480523,31.276194",228.24886,0.17504,4.3326905587310085,121.480523,31.276194,Point,121.480523,31.276194,"[121.480523, 31.276194]"
3726,"121.481422,31.276194",209.7059,0.17504,3.8966403189556487,121.481422,31.276194,Point,121.481422,31.276194,"[121.481422, 31.276194]"
3727,"121.48232,31.276194",257.78912,0.17504,2.627314578606536,121.48232,31.276194,Point,121.48232,31.276194,"[121.48232, 31.276194]"
3728,"121.483218,31.276194",311.33063,0.17504,3.0330353673754025,121.483218,31.276194,Point,121.483218,31.276194,"[121.483218, 31.276194]"
3729,"121.484117,31.276194",234.91364,0.17504,3.231328133572858,121.484117,31.276194,Point,121.484117,31.276194,"[121.484117, 31.276194]"
3730,"121.485015,31.276194",253.07719,0.17504,3.8184162867298053,121.485015,31.276194,Point,121.485015,31.276194,"[121.485015, 31.276194]"
3731,"121.485913,31.276194",296.38019,0.17504,3.9165145147058995,121.485913,31.276194,Point,121.485913,31.276194,"[121.485913, 31.276194]"
3732,"121.486812,31.276194",282.41724,0.17504,1.6084720465482456,121.486812,31.276194,Point,121.486812,31.276194,"[121.486812, 31.276194]"
3733,"121.48771,31.276194",263.31989,0.17504,2.2641101305373805,121.48771,31.276194,Point,121.48771,31.276194,"[121.48771, 31.276194]"
3734,"121.488608,31.276194",233.38136,0.17504,1.841623039371036,121.488608,31.276194,Point,121.488608,31.276194,"[121.488608, 31.276194]"
3735,"121.489506,31.276194",197.91643,0.17504,1.5463132545615337,121.489506,31.276194,Point,121.489506,31.276194,"[121.489506, 31.276194]"
3736,"121.490405,31.276194",234.94179,0.17504,1.1556559604499907,121.490405,31.276194,Point,121.490405,31.276194,"[121.490405, 31.276194]"
3737,"121.491303,31.276194",214.53793,0.17504,1.0186708564158897,121.491303,31.276194,Point,121.491303,31.276194,"[121.491303, 31.276194]"
3738,"121.492201,31.276194",198.3179,0.17504,1.311437064184842,121.492201,31.276194,Point,121.492201,31.276194,"[121.492201, 31.276194]"
3739,"121.4931,31.276194",222.1391,0.17504,1.2065417550052586,121.4931,31.276194,Point,121.4931,31.276194,"[121.4931, 31.276194]"
3740,"121.493998,31.276194",250.44865,0.17504,1.4985873241313916,121.493998,31.276194,Point,121.493998,31.276194,"[121.493998, 31.276194]"
3741,"121.494896,31.276194",240.92348,0.17504,1.962759440016944,121.494896,31.276194,Point,121.494896,31.276194,"[121.494896, 31.276194]"
3742,"121.495795,31.276194",170.99265,0.17504,2.5058608652470293,121.495795,31.276194,Point,121.495795,31.276194,"[121.495795, 31.276194]"
3743,"121.496693,31.276194",246.04474,0.17504,3.0790394711340654,121.496693,31.276194,Point,121.496693,31.276194,"[121.496693, 31.276194]"
3744,"121.497591,31.276194",260.12885,0.17504,3.421633017048985,121.497591,31.276194,Point,121.497591,31.276194,"[121.497591, 31.276194]"
3745,"121.49849,31.276194",233.21294,0.17504,3.9233504119001354,121.49849,31.276194,Point,121.49849,31.276194,"[121.49849, 31.276194]"
3746,"121.499388,31.276194",255.62927,0.17504,4.034315552076076,121.499388,31.276194,Point,121.499388,31.276194,"[121.499388, 31.276194]"
3747,"121.500286,31.276194",238.59138,0.17504,2.512336739759852,121.500286,31.276194,Point,121.500286,31.276194,"[121.500286, 31.276194]"
3748,"121.501185,31.276194",241.13544,0.16627,3.198537383403192,121.501185,31.276194,Point,121.501185,31.276194,"[121.501185, 31.276194]"
3749,"121.502083,31.276194",201.90007,0.16627,2.313465502765131,121.502083,31.276194,Point,121.502083,31.276194,"[121.502083, 31.276194]"
3750,"121.502981,31.276194",230.49457,0.16627,3.116117470130189,121.502981,31.276194,Point,121.502981,31.276194,"[121.502981, 31.276194]"
3751,"121.50388,31.276194",217.76329,0.16627,1.60983734869731,121.50388,31.276194,Point,121.50388,31.276194,"[121.50388, 31.276194]"
3752,"121.504778,31.276194",227.00063,0.16627,1.6803010050710552,121.504778,31.276194,Point,121.504778,31.276194,"[121.504778, 31.276194]"
3753,"121.505676,31.276194",231.22275,0.16627,1.173756203326742,121.505676,31.276194,Point,121.505676,31.276194,"[121.505676, 31.276194]"
3754,"121.506574,31.276194",232.37036,0.16627,0.9877905449472735,121.506574,31.276194,Point,121.506574,31.276194,"[121.506574, 31.276194]"
3755,"121.507473,31.276194",229.21283,0.16627,0.6436989643926597,121.507473,31.276194,Point,121.507473,31.276194,"[121.507473, 31.276194]"
3756,"121.508371,31.276194",251.57285,0.16627,0.37026964878068774,121.508371,31.276194,Point,121.508371,31.276194,"[121.508371, 31.276194]"
3757,"121.509269,31.276194",246.49513,0.16627,0.22630783908309868,121.509269,31.276194,Point,121.509269,31.276194,"[121.509269, 31.276194]"
3758,"121.510168,31.276194",251.37244,0.16627,0.15928578847778344,121.510168,31.276194,Point,121.510168,31.276194,"[121.510168, 31.276194]"
3759,"121.511066,31.276194",297.15775,0.16627,0.15096775245967908,121.511066,31.276194,Point,121.511066,31.276194,"[121.511066, 31.276194]"
3760,"121.511964,31.276194",294.8493,0.16627,0.1842969838707256,121.511964,31.276194,Point,121.511964,31.276194,"[121.511964, 31.276194]"
3761,"121.512863,31.276194",220.01129,0.16627,0.10947634346985546,121.512863,31.276194,Point,121.512863,31.276194,"[121.512863, 31.276194]"
3762,"121.513761,31.276194",311.1402,0.16627,0.07831905520740422,121.513761,31.276194,Point,121.513761,31.276194,"[121.513761, 31.276194]"
3763,"121.514659,31.276194",304.54144,0.16627,0.0834161525632694,121.514659,31.276194,Point,121.514659,31.276194,"[121.514659, 31.276194]"
3764,"121.515558,31.276194",286.98941,0.16627,0.13489564120245112,121.515558,31.276194,Point,121.515558,31.276194,"[121.515558, 31.276194]"
3765,"121.516456,31.276194",192.56772,0.16627,0.11703174862318323,121.516456,31.276194,Point,121.516456,31.276194,"[121.516456, 31.276194]"
3766,"121.517354,31.276194",165.65642,0.16627,0.08006673815029769,121.517354,31.276194,Point,121.517354,31.276194,"[121.517354, 31.276194]"
3767,"121.518253,31.276194",144.23433,0.16627,0.20205124036553065,121.518253,31.276194,Point,121.518253,31.276194,"[121.518253, 31.276194]"
3768,"121.519151,31.276194",198.70708,0.16627,0.004657275274727954,121.519151,31.276194,Point,121.519151,31.276194,"[121.519151, 31.276194]"
3769,"121.520049,31.276194",203.20142,0.16627,0.07888822705093228,121.520049,31.276194,Point,121.520049,31.276194,"[121.520049, 31.276194]"
3770,"121.520948,31.276194",162.88853,0.16627,0.18802104745988618,121.520948,31.276194,Point,121.520948,31.276194,"[121.520948, 31.276194]"
3771,"121.521846,31.276194",233.54659,0.16627,0.21531341697077297,121.521846,31.276194,Point,121.521846,31.276194,"[121.521846, 31.276194]"
3772,"121.522744,31.276194",240.24721,0.16627,0.2389240628821983,121.522744,31.276194,Point,121.522744,31.276194,"[121.522744, 31.276194]"
3773,"121.523642,31.276194",1056.9473,0.16627,0.3088523966532729,121.523642,31.276194,Point,121.523642,31.276194,"[121.523642, 31.276194]"
3774,"121.524541,31.276194",570.91351,0.16627,0.34051781039533496,121.524541,31.276194,Point,121.524541,31.276194,"[121.524541, 31.276194]"
3775,"121.525439,31.276194",520.14374,0.16627,0.22004964825685133,121.525439,31.276194,Point,121.525439,31.276194,"[121.525439, 31.276194]"
3776,"121.526337,31.276194",520.4632,0.16627,0.13702008481594374,121.526337,31.276194,Point,121.526337,31.276194,"[121.526337, 31.276194]"
3777,"121.527236,31.276194",948.83588,0.16627,0.3630080414114773,121.527236,31.276194,Point,121.527236,31.276194,"[121.527236, 31.276194]"
3778,"121.528134,31.276194",648.81287,0.16627,0.07614706868126662,121.528134,31.276194,Point,121.528134,31.276194,"[121.528134, 31.276194]"
3779,"121.529032,31.276194",392.2186,0.16627,0.3495961915434125,121.529032,31.276194,Point,121.529032,31.276194,"[121.529032, 31.276194]"
3780,"121.529931,31.276194",329.73898,0.16627,0.5330155608738957,121.529931,31.276194,Point,121.529931,31.276194,"[121.529931, 31.276194]"
3781,"121.530829,31.276194",394.9599,0.16627,0.489626694625666,121.530829,31.276194,Point,121.530829,31.276194,"[121.530829, 31.276194]"
3782,"121.531727,31.276194",647.11914,0.16627,0.5037808413709843,121.531727,31.276194,Point,121.531727,31.276194,"[121.531727, 31.276194]"
3783,"121.532626,31.276194",627.49634,0.16627,0.6256028897932695,121.532626,31.276194,Point,121.532626,31.276194,"[121.532626, 31.276194]"
3784,"121.533524,31.276194",637.14008,0.16627,0.8318451021830899,121.533524,31.276194,Point,121.533524,31.276194,"[121.533524, 31.276194]"
3785,"121.534422,31.276194",209.76733,0.16627,1.013933537451501,121.534422,31.276194,Point,121.534422,31.276194,"[121.534422, 31.276194]"
3786,"121.535321,31.276194",119.24036,0.16627,1.1612992699389186,121.535321,31.276194,Point,121.535321,31.276194,"[121.535321, 31.276194]"
3787,"121.536219,31.276194",186.7188,0.16627,0.7703656533593235,121.536219,31.276194,Point,121.536219,31.276194,"[121.536219, 31.276194]"
3788,"121.537117,31.276194",209.49168,0.16627,0.6180019161302246,121.537117,31.276194,Point,121.537117,31.276194,"[121.537117, 31.276194]"
3789,"121.538016,31.276194",208.88652,0.16627,0.3773327579167361,121.538016,31.276194,Point,121.538016,31.276194,"[121.538016, 31.276194]"
3790,"121.538914,31.276194",308.9935,0.16627,0.2077160896701846,121.538914,31.276194,Point,121.538914,31.276194,"[121.538914, 31.276194]"
3791,"121.539812,31.276194",291.98318,0.16627,0.10993756515395901,121.539812,31.276194,Point,121.539812,31.276194,"[121.539812, 31.276194]"
3792,"121.54071,31.276194",201.15077,0.16627,0.12336242595642553,121.54071,31.276194,Point,121.54071,31.276194,"[121.54071, 31.276194]"
3793,"121.541609,31.276194",141.39236,0.16627,0.09522733888870268,121.541609,31.276194,Point,121.541609,31.276194,"[121.541609, 31.276194]"
3794,"121.542507,31.276194",159.33907,0.16627,0.14686064325452547,121.542507,31.276194,Point,121.542507,31.276194,"[121.542507, 31.276194]"
3795,"121.543405,31.276194",194.72733,0.16627,0.13460637394135555,121.543405,31.276194,Point,121.543405,31.276194,"[121.543405, 31.276194]"
3796,"121.544304,31.276194",256.37418,0.16627,0.10668862124822909,121.544304,31.276194,Point,121.544304,31.276194,"[121.544304, 31.276194]"
3797,"121.545202,31.276194",270.5018,0.16627,0.08474077592963554,121.545202,31.276194,Point,121.545202,31.276194,"[121.545202, 31.276194]"
3798,"121.5461,31.276194",283.01007,0.16627,0.10236997456207905,121.5461,31.276194,Point,121.5461,31.276194,"[121.5461, 31.276194]"
3799,"121.546999,31.276194",186.08633,0.16627,0.31776560610799615,121.546999,31.276194,Point,121.546999,31.276194,"[121.546999, 31.276194]"
3800,"121.547897,31.276194",230.86392,0.16627,0.26462876822161824,121.547897,31.276194,Point,121.547897,31.276194,"[121.547897, 31.276194]"
3801,"121.548795,31.276194",283.68936,0.16627,0.29989498719615343,121.548795,31.276194,Point,121.548795,31.276194,"[121.548795, 31.276194]"
3802,"121.549694,31.276194",305.87326,0.16627,0.29824247498375006,121.549694,31.276194,Point,121.549694,31.276194,"[121.549694, 31.276194]"
3803,"121.550592,31.276194",304.56155,0.16627,0.2313327309899752,121.550592,31.276194,Point,121.550592,31.276194,"[121.550592, 31.276194]"
3804,"121.55149,31.276194",241.31207,0.16627,0.17721559958038216,121.55149,31.276194,Point,121.55149,31.276194,"[121.55149, 31.276194]"
3805,"121.552389,31.276194",319.0383,0.16627,0.1329736606050466,121.552389,31.276194,Point,121.552389,31.276194,"[121.552389, 31.276194]"
3806,"121.553287,31.276194",322.85834,0.16627,0.0203394239269857,121.553287,31.276194,Point,121.553287,31.276194,"[121.553287, 31.276194]"
3807,"121.554185,31.276194",397.15753,0.16627,0.05962953875840044,121.554185,31.276194,Point,121.554185,31.276194,"[121.554185, 31.276194]"
3808,"121.555084,31.276194",415.23431,0.16627,0.02730203026332237,121.555084,31.276194,Point,121.555084,31.276194,"[121.555084, 31.276194]"
3809,"121.557778,31.276194",459.57645,0.16627,0.009721374987095122,121.557778,31.276194,Point,121.557778,31.276194,"[121.557778, 31.276194]"
3810,"121.558677,31.276194",324.79919,0.16627,0.0062025907523054445,121.558677,31.276194,Point,121.558677,31.276194,"[121.558677, 31.276194]"
3811,"121.559575,31.276194",186.61635,0.16627,0.0037165918093219376,121.559575,31.276194,Point,121.559575,31.276194,"[121.559575, 31.276194]"
3812,"121.39698,31.275296",122.59402,0.15185,0.06393425526538221,121.39698,31.275296,Point,121.39698,31.275296,"[121.39698, 31.275296]"
3813,"121.397878,31.275296",110.46253,0.15185,0.05582988468684418,121.397878,31.275296,Point,121.397878,31.275296,"[121.397878, 31.275296]"
3860,"121.440099,31.275296",102.76411,0.15757,131.13154317082274,121.440099,31.275296,Point,121.440099,31.275296,"[121.440099, 31.275296]"
3861,"121.440997,31.275296",102.78353,0.15757,112.85550911316415,121.440997,31.275296,Point,121.440997,31.275296,"[121.440997, 31.275296]"
3862,"121.441896,31.275296",76.449112,0.15757,86.37444976986296,121.441896,31.275296,Point,121.441896,31.275296,"[121.441896, 31.275296]"
3863,"121.442794,31.275296",100.54019,0.15757,64.62749004764378,121.442794,31.275296,Point,121.442794,31.275296,"[121.442794, 31.275296]"
3864,"121.443692,31.275296",112.45679,0.15757,49.82159456562928,121.443692,31.275296,Point,121.443692,31.275296,"[121.443692, 31.275296]"
3865,"121.444591,31.275296",124.22588,0.15757,26.70112359291211,121.444591,31.275296,Point,121.444591,31.275296,"[121.444591, 31.275296]"
3866,"121.445489,31.275296",117.0738,0.15757,22.536286682142304,121.445489,31.275296,Point,121.445489,31.275296,"[121.445489, 31.275296]"
3867,"121.446387,31.275296",98.616722,0.15757,12.042368839578321,121.446387,31.275296,Point,121.446387,31.275296,"[121.446387, 31.275296]"
